"Row"	"Column"	"Gene"	"Size"	"Media"	"Time.Point"	"Temp"	"Array"	"Condition"	"Well"
7	37	"C1C1 rho c1e1 pr17"	1462	"YPEG"	32.5	"37"	"1"	"YPEG_37"	"r7c37"
7	38	"C1C1 rho c1e1 pr17"	1468	"YPEG"	32.5	"37"	"1"	"YPEG_37"	"r7c38"
7	39	"C1C1 rho c1e1 pr17"	1450	"YPEG"	32.5	"37"	"1"	"YPEG_37"	"r7c39"
7	42	"C1C1 rho c1e1 pr18"	1492	"YPEG"	32.5	"37"	"1"	"YPEG_37"	"r7c42"
7	43	"C1C1 rho c1e1 pr18"	1481	"YPEG"	32.5	"37"	"1"	"YPEG_37"	"r7c43"
7	44	"C1C1 rho c1e1 pr18"	1487	"YPEG"	32.5	"37"	"1"	"YPEG_37"	"r7c44"
7	45	"C1C1 rho c1e1 pr18"	1479	"YPEG"	32.5	"37"	"1"	"YPEG_37"	"r7c45"
7	46	"C1C1 rho c1e1 pr18"	1458	"YPEG"	32.5	"37"	"1"	"YPEG_37"	"r7c46"
10	3	"C1C1 rho c1e1 pr25"	1175	"YPEG"	32.5	"37"	"1"	"YPEG_37"	"r10c3"
10	4	"C1C1 rho c1e1 pr25"	1387	"YPEG"	32.5	"37"	"1"	"YPEG_37"	"r10c4"
10	5	"C1C1 rho c1e1 pr25"	1316	"YPEG"	32.5	"37"	"1"	"YPEG_37"	"r10c5"
10	6	"C1C1 rho c1e1 pr25"	1214	"YPEG"	32.5	"37"	"1"	"YPEG_37"	"r10c6"
10	7	"C1C1 rho c1e1 pr25"	1284	"YPEG"	32.5	"37"	"1"	"YPEG_37"	"r10c7"
10	10	"C1C1 rho c1e1 pr26"	1404	"YPEG"	32.5	"37"	"1"	"YPEG_37"	"r10c10"
10	11	"C1C1 rho c1e1 pr26"	1367	"YPEG"	32.5	"37"	"1"	"YPEG_37"	"r10c11"
10	12	"C1C1 rho c1e1 pr26"	1372	"YPEG"	32.5	"37"	"1"	"YPEG_37"	"r10c12"
10	13	"C1C1 rho c1e1 pr26"	1363	"YPEG"	32.5	"37"	"1"	"YPEG_37"	"r10c13"
10	14	"C1C1 rho c1e1 pr26"	1409	"YPEG"	32.5	"37"	"1"	"YPEG_37"	"r10c14"
10	15	"C1C1 rho c1e1 pr26"	1333	"YPEG"	32.5	"37"	"1"	"YPEG_37"	"r10c15"
10	18	"C1C1 rho c1e1 pr27"	1400	"YPEG"	32.5	"37"	"1"	"YPEG_37"	"r10c18"
10	19	"C1C1 rho c1e1 pr27"	1367	"YPEG"	32.5	"37"	"1"	"YPEG_37"	"r10c19"
10	20	"C1C1 rho c1e1 pr27"	1407	"YPEG"	32.5	"37"	"1"	"YPEG_37"	"r10c20"
10	21	"C1C1 rho c1e1 pr27"	1372	"YPEG"	32.5	"37"	"1"	"YPEG_37"	"r10c21"
10	22	"C1C1 rho c1e1 pr27"	1363	"YPEG"	32.5	"37"	"1"	"YPEG_37"	"r10c22"
10	23	"C1C1 rho c1e1 pr27"	1336	"YPEG"	32.5	"37"	"1"	"YPEG_37"	"r10c23"
10	26	"C1C1 rho c1e1 pr28"	1349	"YPEG"	32.5	"37"	"1"	"YPEG_37"	"r10c26"
10	27	"C1C1 rho c1e1 pr28"	1357	"YPEG"	32.5	"37"	"1"	"YPEG_37"	"r10c27"
10	28	"C1C1 rho c1e1 pr28"	1314	"YPEG"	32.5	"37"	"1"	"YPEG_37"	"r10c28"
10	29	"C1C1 rho c1e1 pr28"	1281	"YPEG"	32.5	"37"	"1"	"YPEG_37"	"r10c29"
10	30	"C1C1 rho c1e1 pr28"	1384	"YPEG"	32.5	"37"	"1"	"YPEG_37"	"r10c30"
10	31	"C1C1 rho c1e1 pr28"	1409	"YPEG"	32.5	"37"	"1"	"YPEG_37"	"r10c31"
10	42	"C1C1 rho c1e1 pr30"	712	"YPEG"	32.5	"37"	"1"	"YPEG_37"	"r10c42"
10	43	"C1C1 rho c1e1 pr30"	1525	"YPEG"	32.5	"37"	"1"	"YPEG_37"	"r10c43"
10	44	"C1C1 rho c1e1 pr30"	1517	"YPEG"	32.5	"37"	"1"	"YPEG_37"	"r10c44"
10	45	"C1C1 rho c1e1 pr30"	1488	"YPEG"	32.5	"37"	"1"	"YPEG_37"	"r10c45"
10	46	"C1C1 rho c1e1 pr30"	1500	"YPEG"	32.5	"37"	"1"	"YPEG_37"	"r10c46"
11	3	"C1C1 rho c1e1 pr25"	1241	"YPEG"	32.5	"37"	"1"	"YPEG_37"	"r11c3"
11	4	"C1C1 rho c1e1 pr25"	1232	"YPEG"	32.5	"37"	"1"	"YPEG_37"	"r11c4"
11	5	"C1C1 rho c1e1 pr25"	1313	"YPEG"	32.5	"37"	"1"	"YPEG_37"	"r11c5"
11	6	"C1C1 rho c1e1 pr25"	1295	"YPEG"	32.5	"37"	"1"	"YPEG_37"	"r11c6"
11	7	"C1C1 rho c1e1 pr25"	1212	"YPEG"	32.5	"37"	"1"	"YPEG_37"	"r11c7"
11	10	"C1C1 rho c1e1 pr26"	1324	"YPEG"	32.5	"37"	"1"	"YPEG_37"	"r11c10"
11	11	"C1C1 rho c1e1 pr26"	1520	"YPEG"	32.5	"37"	"1"	"YPEG_37"	"r11c11"
11	12	"C1C1 rho c1e1 pr26"	1330	"YPEG"	32.5	"37"	"1"	"YPEG_37"	"r11c12"
11	13	"C1C1 rho c1e1 pr26"	1354	"YPEG"	32.5	"37"	"1"	"YPEG_37"	"r11c13"
11	14	"C1C1 rho c1e1 pr26"	1297	"YPEG"	32.5	"37"	"1"	"YPEG_37"	"r11c14"
11	15	"C1C1 rho c1e1 pr26"	1330	"YPEG"	32.5	"37"	"1"	"YPEG_37"	"r11c15"
11	18	"C1C1 rho c1e1 pr27"	1424	"YPEG"	32.5	"37"	"1"	"YPEG_37"	"r11c18"
11	19	"C1C1 rho c1e1 pr27"	1295	"YPEG"	32.5	"37"	"1"	"YPEG_37"	"r11c19"
11	20	"C1C1 rho c1e1 pr27"	1348	"YPEG"	32.5	"37"	"1"	"YPEG_37"	"r11c20"
11	21	"C1C1 rho c1e1 pr27"	1340	"YPEG"	32.5	"37"	"1"	"YPEG_37"	"r11c21"
11	22	"C1C1 rho c1e1 pr27"	1339	"YPEG"	32.5	"37"	"1"	"YPEG_37"	"r11c22"
11	23	"C1C1 rho c1e1 pr27"	1364	"YPEG"	32.5	"37"	"1"	"YPEG_37"	"r11c23"
11	26	"C1C1 rho c1e1 pr28"	1301	"YPEG"	32.5	"37"	"1"	"YPEG_37"	"r11c26"
11	27	"C1C1 rho c1e1 pr28"	1343	"YPEG"	32.5	"37"	"1"	"YPEG_37"	"r11c27"
11	28	"C1C1 rho c1e1 pr28"	1374	"YPEG"	32.5	"37"	"1"	"YPEG_37"	"r11c28"
11	29	"C1C1 rho c1e1 pr28"	1366	"YPEG"	32.5	"37"	"1"	"YPEG_37"	"r11c29"
11	30	"C1C1 rho c1e1 pr28"	1341	"YPEG"	32.5	"37"	"1"	"YPEG_37"	"r11c30"
11	31	"C1C1 rho c1e1 pr28"	1378	"YPEG"	32.5	"37"	"1"	"YPEG_37"	"r11c31"
11	42	"C1C1 rho c1e1 pr30"	1499	"YPEG"	32.5	"37"	"1"	"YPEG_37"	"r11c42"
11	43	"C1C1 rho c1e1 pr30"	1465	"YPEG"	32.5	"37"	"1"	"YPEG_37"	"r11c43"
11	44	"C1C1 rho c1e1 pr30"	1508	"YPEG"	32.5	"37"	"1"	"YPEG_37"	"r11c44"
11	45	"C1C1 rho c1e1 pr30"	1512	"YPEG"	32.5	"37"	"1"	"YPEG_37"	"r11c45"
11	46	"C1C1 rho c1e1 pr30"	1529	"YPEG"	32.5	"37"	"1"	"YPEG_37"	"r11c46"
14	3	"C1C1 rho c1e1 pr37"	1359	"YPEG"	32.5	"37"	"1"	"YPEG_37"	"r14c3"
14	4	"C1C1 rho c1e1 pr37"	1341	"YPEG"	32.5	"37"	"1"	"YPEG_37"	"r14c4"
14	5	"C1C1 rho c1e1 pr37"	1399	"YPEG"	32.5	"37"	"1"	"YPEG_37"	"r14c5"
14	6	"C1C1 rho c1e1 pr37"	1455	"YPEG"	32.5	"37"	"1"	"YPEG_37"	"r14c6"
14	7	"C1C1 rho c1e1 pr37"	1406	"YPEG"	32.5	"37"	"1"	"YPEG_37"	"r14c7"
14	10	"C1C1 rho c1e1 pr38"	1250	"YPEG"	32.5	"37"	"1"	"YPEG_37"	"r14c10"
14	11	"C1C1 rho c1e1 pr38"	1296	"YPEG"	32.5	"37"	"1"	"YPEG_37"	"r14c11"
14	12	"C1C1 rho c1e1 pr38"	1309	"YPEG"	32.5	"37"	"1"	"YPEG_37"	"r14c12"
14	13	"C1C1 rho c1e1 pr38"	1294	"YPEG"	32.5	"37"	"1"	"YPEG_37"	"r14c13"
14	14	"C1C1 rho c1e1 pr38"	1311	"YPEG"	32.5	"37"	"1"	"YPEG_37"	"r14c14"
14	15	"C1C1 rho c1e1 pr38"	1248	"YPEG"	32.5	"37"	"1"	"YPEG_37"	"r14c15"
14	18	"C1C1 rho c1e1 pr39"	1351	"YPEG"	32.5	"37"	"1"	"YPEG_37"	"r14c18"
14	19	"C1C1 rho c1e1 pr39"	1362	"YPEG"	32.5	"37"	"1"	"YPEG_37"	"r14c19"
14	20	"C1C1 rho c1e1 pr39"	1363	"YPEG"	32.5	"37"	"1"	"YPEG_37"	"r14c20"
14	21	"C1C1 rho c1e1 pr39"	1348	"YPEG"	32.5	"37"	"1"	"YPEG_37"	"r14c21"
14	22	"C1C1 rho c1e1 pr39"	1339	"YPEG"	32.5	"37"	"1"	"YPEG_37"	"r14c22"
14	23	"C1C1 rho c1e1 pr39"	1389	"YPEG"	32.5	"37"	"1"	"YPEG_37"	"r14c23"
14	26	"C1C1 rho c1e1 pr40"	1331	"YPEG"	32.5	"37"	"1"	"YPEG_37"	"r14c26"
14	27	"C1C1 rho c1e1 pr40"	1411	"YPEG"	32.5	"37"	"1"	"YPEG_37"	"r14c27"
14	28	"C1C1 rho c1e1 pr40"	1426	"YPEG"	32.5	"37"	"1"	"YPEG_37"	"r14c28"
14	29	"C1C1 rho c1e1 pr40"	1340	"YPEG"	32.5	"37"	"1"	"YPEG_37"	"r14c29"
14	30	"C1C1 rho c1e1 pr40"	1446	"YPEG"	32.5	"37"	"1"	"YPEG_37"	"r14c30"
14	31	"C1C1 rho c1e1 pr40"	1539	"YPEG"	32.5	"37"	"1"	"YPEG_37"	"r14c31"
14	34	"C1C1 rho c1e1 pr41"	1495	"YPEG"	32.5	"37"	"1"	"YPEG_37"	"r14c34"
14	35	"C1C1 rho c1e1 pr41"	1540	"YPEG"	32.5	"37"	"1"	"YPEG_37"	"r14c35"
14	36	"C1C1 rho c1e1 pr41"	1518	"YPEG"	32.5	"37"	"1"	"YPEG_37"	"r14c36"
14	37	"C1C1 rho c1e1 pr41"	1473	"YPEG"	32.5	"37"	"1"	"YPEG_37"	"r14c37"
14	38	"C1C1 rho c1e1 pr41"	1513	"YPEG"	32.5	"37"	"1"	"YPEG_37"	"r14c38"
14	39	"C1C1 rho c1e1 pr41"	1484	"YPEG"	32.5	"37"	"1"	"YPEG_37"	"r14c39"
14	42	"C1C1 rho c1e1 pr42"	1490	"YPEG"	32.5	"37"	"1"	"YPEG_37"	"r14c42"
14	43	"C1C1 rho c1e1 pr42"	1519	"YPEG"	32.5	"37"	"1"	"YPEG_37"	"r14c43"
14	44	"C1C1 rho c1e1 pr42"	1549	"YPEG"	32.5	"37"	"1"	"YPEG_37"	"r14c44"
14	45	"C1C1 rho c1e1 pr42"	1501	"YPEG"	32.5	"37"	"1"	"YPEG_37"	"r14c45"
14	46	"C1C1 rho c1e1 pr42"	1541	"YPEG"	32.5	"37"	"1"	"YPEG_37"	"r14c46"
15	3	"C1C1 rho c1e1 pr37"	1382	"YPEG"	32.5	"37"	"1"	"YPEG_37"	"r15c3"
15	4	"C1C1 rho c1e1 pr37"	1486	"YPEG"	32.5	"37"	"1"	"YPEG_37"	"r15c4"
15	5	"C1C1 rho c1e1 pr37"	1386	"YPEG"	32.5	"37"	"1"	"YPEG_37"	"r15c5"
15	6	"C1C1 rho c1e1 pr37"	1300	"YPEG"	32.5	"37"	"1"	"YPEG_37"	"r15c6"
15	7	"C1C1 rho c1e1 pr37"	1328	"YPEG"	32.5	"37"	"1"	"YPEG_37"	"r15c7"
15	10	"C1C1 rho c1e1 pr38"	1284	"YPEG"	32.5	"37"	"1"	"YPEG_37"	"r15c10"
15	11	"C1C1 rho c1e1 pr38"	1230	"YPEG"	32.5	"37"	"1"	"YPEG_37"	"r15c11"
15	12	"C1C1 rho c1e1 pr38"	1235	"YPEG"	32.5	"37"	"1"	"YPEG_37"	"r15c12"
15	13	"C1C1 rho c1e1 pr38"	1151	"YPEG"	32.5	"37"	"1"	"YPEG_37"	"r15c13"
15	14	"C1C1 rho c1e1 pr38"	1205	"YPEG"	32.5	"37"	"1"	"YPEG_37"	"r15c14"
15	15	"C1C1 rho c1e1 pr38"	1228	"YPEG"	32.5	"37"	"1"	"YPEG_37"	"r15c15"
15	18	"C1C1 rho c1e1 pr39"	1402	"YPEG"	32.5	"37"	"1"	"YPEG_37"	"r15c18"
15	19	"C1C1 rho c1e1 pr39"	1397	"YPEG"	32.5	"37"	"1"	"YPEG_37"	"r15c19"
15	20	"C1C1 rho c1e1 pr39"	1392	"YPEG"	32.5	"37"	"1"	"YPEG_37"	"r15c20"
15	21	"C1C1 rho c1e1 pr39"	1347	"YPEG"	32.5	"37"	"1"	"YPEG_37"	"r15c21"
15	22	"C1C1 rho c1e1 pr39"	1383	"YPEG"	32.5	"37"	"1"	"YPEG_37"	"r15c22"
15	23	"C1C1 rho c1e1 pr39"	1396	"YPEG"	32.5	"37"	"1"	"YPEG_37"	"r15c23"
15	26	"C1C1 rho c1e1 pr40"	1332	"YPEG"	32.5	"37"	"1"	"YPEG_37"	"r15c26"
15	27	"C1C1 rho c1e1 pr40"	1374	"YPEG"	32.5	"37"	"1"	"YPEG_37"	"r15c27"
15	28	"C1C1 rho c1e1 pr40"	1391	"YPEG"	32.5	"37"	"1"	"YPEG_37"	"r15c28"
15	29	"C1C1 rho c1e1 pr40"	1391	"YPEG"	32.5	"37"	"1"	"YPEG_37"	"r15c29"
15	30	"C1C1 rho c1e1 pr40"	1377	"YPEG"	32.5	"37"	"1"	"YPEG_37"	"r15c30"
15	31	"C1C1 rho c1e1 pr40"	1413	"YPEG"	32.5	"37"	"1"	"YPEG_37"	"r15c31"
15	34	"C1C1 rho c1e1 pr41"	1449	"YPEG"	32.5	"37"	"1"	"YPEG_37"	"r15c34"
15	35	"C1C1 rho c1e1 pr41"	1519	"YPEG"	32.5	"37"	"1"	"YPEG_37"	"r15c35"
15	36	"C1C1 rho c1e1 pr41"	1504	"YPEG"	32.5	"37"	"1"	"YPEG_37"	"r15c36"
15	37	"C1C1 rho c1e1 pr41"	1503	"YPEG"	32.5	"37"	"1"	"YPEG_37"	"r15c37"
15	38	"C1C1 rho c1e1 pr41"	1528	"YPEG"	32.5	"37"	"1"	"YPEG_37"	"r15c38"
15	39	"C1C1 rho c1e1 pr41"	1474	"YPEG"	32.5	"37"	"1"	"YPEG_37"	"r15c39"
15	42	"C1C1 rho c1e1 pr42"	1492	"YPEG"	32.5	"37"	"1"	"YPEG_37"	"r15c42"
15	43	"C1C1 rho c1e1 pr42"	1538	"YPEG"	32.5	"37"	"1"	"YPEG_37"	"r15c43"
15	44	"C1C1 rho c1e1 pr42"	1692	"YPEG"	32.5	"37"	"1"	"YPEG_37"	"r15c44"
15	45	"C1C1 rho c1e1 pr42"	1446	"YPEG"	32.5	"37"	"1"	"YPEG_37"	"r15c45"
15	46	"C1C1 rho c1e1 pr42"	1523	"YPEG"	32.5	"37"	"1"	"YPEG_37"	"r15c46"
18	3	"C1C1 rho c1e1 pr49"	1253	"YPEG"	32.5	"37"	"1"	"YPEG_37"	"r18c3"
18	4	"C1C1 rho c1e1 pr49"	1406	"YPEG"	32.5	"37"	"1"	"YPEG_37"	"r18c4"
18	5	"C1C1 rho c1e1 pr49"	1243	"YPEG"	32.5	"37"	"1"	"YPEG_37"	"r18c5"
18	6	"C1C1 rho c1e1 pr49"	1210	"YPEG"	32.5	"37"	"1"	"YPEG_37"	"r18c6"
18	7	"C1C1 rho c1e1 pr49"	1194	"YPEG"	32.5	"37"	"1"	"YPEG_37"	"r18c7"
18	10	"C1C1 rho c1e1 pr50"	1450	"YPEG"	32.5	"37"	"1"	"YPEG_37"	"r18c10"
18	11	"C1C1 rho c1e1 pr50"	1428	"YPEG"	32.5	"37"	"1"	"YPEG_37"	"r18c11"
18	12	"C1C1 rho c1e1 pr50"	1402	"YPEG"	32.5	"37"	"1"	"YPEG_37"	"r18c12"
18	13	"C1C1 rho c1e1 pr50"	1398	"YPEG"	32.5	"37"	"1"	"YPEG_37"	"r18c13"
18	14	"C1C1 rho c1e1 pr50"	1424	"YPEG"	32.5	"37"	"1"	"YPEG_37"	"r18c14"
18	15	"C1C1 rho c1e1 pr50"	1467	"YPEG"	32.5	"37"	"1"	"YPEG_37"	"r18c15"
18	18	"C1C1 rho c1e1 pr51"	1370	"YPEG"	32.5	"37"	"1"	"YPEG_37"	"r18c18"
18	19	"C1C1 rho c1e1 pr51"	1380	"YPEG"	32.5	"37"	"1"	"YPEG_37"	"r18c19"
18	20	"C1C1 rho c1e1 pr51"	1439	"YPEG"	32.5	"37"	"1"	"YPEG_37"	"r18c20"
18	21	"C1C1 rho c1e1 pr51"	1411	"YPEG"	32.5	"37"	"1"	"YPEG_37"	"r18c21"
18	22	"C1C1 rho c1e1 pr51"	1362	"YPEG"	32.5	"37"	"1"	"YPEG_37"	"r18c22"
18	23	"C1C1 rho c1e1 pr51"	1422	"YPEG"	32.5	"37"	"1"	"YPEG_37"	"r18c23"
18	26	"C1C1 rho c1e1 pr52"	1394	"YPEG"	32.5	"37"	"1"	"YPEG_37"	"r18c26"
18	27	"C1C1 rho c1e1 pr52"	1409	"YPEG"	32.5	"37"	"1"	"YPEG_37"	"r18c27"
18	28	"C1C1 rho c1e1 pr52"	1360	"YPEG"	32.5	"37"	"1"	"YPEG_37"	"r18c28"
18	29	"C1C1 rho c1e1 pr52"	1372	"YPEG"	32.5	"37"	"1"	"YPEG_37"	"r18c29"
18	30	"C1C1 rho c1e1 pr52"	1397	"YPEG"	32.5	"37"	"1"	"YPEG_37"	"r18c30"
18	31	"C1C1 rho c1e1 pr52"	1414	"YPEG"	32.5	"37"	"1"	"YPEG_37"	"r18c31"
18	34	"C1C1 rho c1e1 pr53"	1510	"YPEG"	32.5	"37"	"1"	"YPEG_37"	"r18c34"
18	35	"C1C1 rho c1e1 pr53"	1519	"YPEG"	32.5	"37"	"1"	"YPEG_37"	"r18c35"
18	36	"C1C1 rho c1e1 pr53"	1534	"YPEG"	32.5	"37"	"1"	"YPEG_37"	"r18c36"
18	37	"C1C1 rho c1e1 pr53"	1560	"YPEG"	32.5	"37"	"1"	"YPEG_37"	"r18c37"
18	38	"C1C1 rho c1e1 pr53"	1514	"YPEG"	32.5	"37"	"1"	"YPEG_37"	"r18c38"
18	39	"C1C1 rho c1e1 pr53"	1494	"YPEG"	32.5	"37"	"1"	"YPEG_37"	"r18c39"
18	42	"C1C1 rho c1e1 pr54"	681	"YPEG"	32.5	"37"	"1"	"YPEG_37"	"r18c42"
18	43	"C1C1 rho c1e1 pr54"	1470	"YPEG"	32.5	"37"	"1"	"YPEG_37"	"r18c43"
18	44	"C1C1 rho c1e1 pr54"	1537	"YPEG"	32.5	"37"	"1"	"YPEG_37"	"r18c44"
18	45	"C1C1 rho c1e1 pr54"	1599	"YPEG"	32.5	"37"	"1"	"YPEG_37"	"r18c45"
18	46	"C1C1 rho c1e1 pr54"	1580	"YPEG"	32.5	"37"	"1"	"YPEG_37"	"r18c46"
19	3	"C1C1 rho c1e1 pr49"	1292	"YPEG"	32.5	"37"	"1"	"YPEG_37"	"r19c3"
19	4	"C1C1 rho c1e1 pr49"	1212	"YPEG"	32.5	"37"	"1"	"YPEG_37"	"r19c4"
19	5	"C1C1 rho c1e1 pr49"	1306	"YPEG"	32.5	"37"	"1"	"YPEG_37"	"r19c5"
19	6	"C1C1 rho c1e1 pr49"	1318	"YPEG"	32.5	"37"	"1"	"YPEG_37"	"r19c6"
19	7	"C1C1 rho c1e1 pr49"	1271	"YPEG"	32.5	"37"	"1"	"YPEG_37"	"r19c7"
19	10	"C1C1 rho c1e1 pr50"	1345	"YPEG"	32.5	"37"	"1"	"YPEG_37"	"r19c10"
19	11	"C1C1 rho c1e1 pr50"	1441	"YPEG"	32.5	"37"	"1"	"YPEG_37"	"r19c11"
19	12	"C1C1 rho c1e1 pr50"	1377	"YPEG"	32.5	"37"	"1"	"YPEG_37"	"r19c12"
19	13	"C1C1 rho c1e1 pr50"	1359	"YPEG"	32.5	"37"	"1"	"YPEG_37"	"r19c13"
19	14	"C1C1 rho c1e1 pr50"	1389	"YPEG"	32.5	"37"	"1"	"YPEG_37"	"r19c14"
19	15	"C1C1 rho c1e1 pr50"	1398	"YPEG"	32.5	"37"	"1"	"YPEG_37"	"r19c15"
19	18	"C1C1 rho c1e1 pr51"	1417	"YPEG"	32.5	"37"	"1"	"YPEG_37"	"r19c18"
19	19	"C1C1 rho c1e1 pr51"	1324	"YPEG"	32.5	"37"	"1"	"YPEG_37"	"r19c19"
19	20	"C1C1 rho c1e1 pr51"	1342	"YPEG"	32.5	"37"	"1"	"YPEG_37"	"r19c20"
19	21	"C1C1 rho c1e1 pr51"	1400	"YPEG"	32.5	"37"	"1"	"YPEG_37"	"r19c21"
19	22	"C1C1 rho c1e1 pr51"	1363	"YPEG"	32.5	"37"	"1"	"YPEG_37"	"r19c22"
19	23	"C1C1 rho c1e1 pr51"	1408	"YPEG"	32.5	"37"	"1"	"YPEG_37"	"r19c23"
19	26	"C1C1 rho c1e1 pr52"	1402	"YPEG"	32.5	"37"	"1"	"YPEG_37"	"r19c26"
19	27	"C1C1 rho c1e1 pr52"	1376	"YPEG"	32.5	"37"	"1"	"YPEG_37"	"r19c27"
19	28	"C1C1 rho c1e1 pr52"	1335	"YPEG"	32.5	"37"	"1"	"YPEG_37"	"r19c28"
19	29	"C1C1 rho c1e1 pr52"	1417	"YPEG"	32.5	"37"	"1"	"YPEG_37"	"r19c29"
19	30	"C1C1 rho c1e1 pr52"	1435	"YPEG"	32.5	"37"	"1"	"YPEG_37"	"r19c30"
19	31	"C1C1 rho c1e1 pr52"	1475	"YPEG"	32.5	"37"	"1"	"YPEG_37"	"r19c31"
19	34	"C1C1 rho c1e1 pr53"	689	"YPEG"	32.5	"37"	"1"	"YPEG_37"	"r19c34"
19	35	"C1C1 rho c1e1 pr53"	1424	"YPEG"	32.5	"37"	"1"	"YPEG_37"	"r19c35"
19	36	"C1C1 rho c1e1 pr53"	1477	"YPEG"	32.5	"37"	"1"	"YPEG_37"	"r19c36"
19	37	"C1C1 rho c1e1 pr53"	1547	"YPEG"	32.5	"37"	"1"	"YPEG_37"	"r19c37"
19	38	"C1C1 rho c1e1 pr53"	1464	"YPEG"	32.5	"37"	"1"	"YPEG_37"	"r19c38"
19	39	"C1C1 rho c1e1 pr53"	1498	"YPEG"	32.5	"37"	"1"	"YPEG_37"	"r19c39"
19	42	"C1C1 rho c1e1 pr54"	703	"YPEG"	32.5	"37"	"1"	"YPEG_37"	"r19c42"
19	43	"C1C1 rho c1e1 pr54"	1494	"YPEG"	32.5	"37"	"1"	"YPEG_37"	"r19c43"
19	44	"C1C1 rho c1e1 pr54"	1524	"YPEG"	32.5	"37"	"1"	"YPEG_37"	"r19c44"
19	45	"C1C1 rho c1e1 pr54"	1476	"YPEG"	32.5	"37"	"1"	"YPEG_37"	"r19c45"
19	46	"C1C1 rho c1e1 pr54"	1535	"YPEG"	32.5	"37"	"1"	"YPEG_37"	"r19c46"
22	3	"C1C1 rho c1e1 pr61"	1331	"YPEG"	32.5	"37"	"1"	"YPEG_37"	"r22c3"
22	4	"C1C1 rho c1e1 pr61"	1429	"YPEG"	32.5	"37"	"1"	"YPEG_37"	"r22c4"
22	5	"C1C1 rho c1e1 pr61"	1422	"YPEG"	32.5	"37"	"1"	"YPEG_37"	"r22c5"
22	6	"C1C1 rho c1e1 pr61"	1385	"YPEG"	32.5	"37"	"1"	"YPEG_37"	"r22c6"
22	7	"C1C1 rho c1e1 pr61"	1469	"YPEG"	32.5	"37"	"1"	"YPEG_37"	"r22c7"
22	10	"C1C1 rho c1e1 pr62"	1400	"YPEG"	32.5	"37"	"1"	"YPEG_37"	"r22c10"
22	11	"C1C1 rho c1e1 pr62"	1378	"YPEG"	32.5	"37"	"1"	"YPEG_37"	"r22c11"
22	12	"C1C1 rho c1e1 pr62"	1402	"YPEG"	32.5	"37"	"1"	"YPEG_37"	"r22c12"
22	13	"C1C1 rho c1e1 pr62"	1348	"YPEG"	32.5	"37"	"1"	"YPEG_37"	"r22c13"
22	14	"C1C1 rho c1e1 pr62"	1436	"YPEG"	32.5	"37"	"1"	"YPEG_37"	"r22c14"
22	15	"C1C1 rho c1e1 pr62"	1374	"YPEG"	32.5	"37"	"1"	"YPEG_37"	"r22c15"
22	18	"C1C1 rho c1e1 pr63"	1391	"YPEG"	32.5	"37"	"1"	"YPEG_37"	"r22c18"
22	19	"C1C1 rho c1e1 pr63"	1390	"YPEG"	32.5	"37"	"1"	"YPEG_37"	"r22c19"
22	20	"C1C1 rho c1e1 pr63"	1414	"YPEG"	32.5	"37"	"1"	"YPEG_37"	"r22c20"
22	21	"C1C1 rho c1e1 pr63"	1365	"YPEG"	32.5	"37"	"1"	"YPEG_37"	"r22c21"
22	22	"C1C1 rho c1e1 pr63"	1374	"YPEG"	32.5	"37"	"1"	"YPEG_37"	"r22c22"
22	23	"C1C1 rho c1e1 pr63"	1389	"YPEG"	32.5	"37"	"1"	"YPEG_37"	"r22c23"
22	26	"C1C1 rho c1e1 pr64"	1450	"YPEG"	32.5	"37"	"1"	"YPEG_37"	"r22c26"
22	27	"C1C1 rho c1e1 pr64"	1435	"YPEG"	32.5	"37"	"1"	"YPEG_37"	"r22c27"
22	28	"C1C1 rho c1e1 pr64"	1465	"YPEG"	32.5	"37"	"1"	"YPEG_37"	"r22c28"
22	29	"C1C1 rho c1e1 pr64"	1451	"YPEG"	32.5	"37"	"1"	"YPEG_37"	"r22c29"
22	30	"C1C1 rho c1e1 pr64"	1452	"YPEG"	32.5	"37"	"1"	"YPEG_37"	"r22c30"
22	31	"C1C1 rho c1e1 pr64"	1386	"YPEG"	32.5	"37"	"1"	"YPEG_37"	"r22c31"
22	34	"C1C1 rho c1e1 pr65"	1337	"YPEG"	32.5	"37"	"1"	"YPEG_37"	"r22c34"
22	35	"C1C1 rho c1e1 pr65"	1393	"YPEG"	32.5	"37"	"1"	"YPEG_37"	"r22c35"
22	36	"C1C1 rho c1e1 pr65"	1322	"YPEG"	32.5	"37"	"1"	"YPEG_37"	"r22c36"
22	37	"C1C1 rho c1e1 pr65"	1284	"YPEG"	32.5	"37"	"1"	"YPEG_37"	"r22c37"
22	38	"C1C1 rho c1e1 pr65"	1323	"YPEG"	32.5	"37"	"1"	"YPEG_37"	"r22c38"
22	39	"C1C1 rho c1e1 pr65"	1360	"YPEG"	32.5	"37"	"1"	"YPEG_37"	"r22c39"
22	42	"C1C1 rho c1e1 pr66"	1354	"YPEG"	32.5	"37"	"1"	"YPEG_37"	"r22c42"
22	43	"C1C1 rho c1e1 pr66"	1419	"YPEG"	32.5	"37"	"1"	"YPEG_37"	"r22c43"
22	44	"C1C1 rho c1e1 pr66"	1384	"YPEG"	32.5	"37"	"1"	"YPEG_37"	"r22c44"
