FileName	Array	Media	Temperature	TimePoint	TimePointByHour
test_-05-26-17_06-17-11.JPG	3	SOE	37	8	40.5
test_-05-26-17_06-17-24.JPG	4	SOE	37	8	40.5
test_-05-26-17_06-17-38.JPG	5	SOE	37	8	40.5
test_-05-26-17_06-18-01.JPG	6	SOE	37	8	40.5
test_-05-26-17_13-57-44.JPG	1	YPD	30	9	48.5
test_-05-26-17_13-57-58.JPG	2	YPD	30	9	48.5
test_-05-26-17_13-58-13.JPG	3	YPD	30	9	48.5
test_-05-26-17_13-58-29.JPG	4	YPD	30	9	48.5
test_-05-26-17_13-58-43.JPG	5	YPD	30	9	48.5
test_-05-26-17_13-58-57.JPG	6	YPD	30	9	48.5
test_-05-26-17_13-59-11.JPG	1	YPEG	30	9	48.5
test_-05-26-17_13-59-24.JPG	2	YPEG	30	9	48.5
test_-05-26-17_13-59-39.JPG	3	YPEG	30	9	48.5
test_-05-26-17_13-59-53.JPG	4	YPEG	30	9	48.5
test_-05-26-17_14-00-09.JPG	5	YPEG	30	9	48.5
test_-05-26-17_14-00-24.JPG	6	YPEG	30	9	48.5
test_-05-26-17_14-00-39.JPG	1	SOE	30	9	48.5
test_-05-26-17_14-00-54.JPG	2	SOE	30	9	48.5
test_-05-26-17_14-01-07.JPG	3	SOE	30	9	48.5
test_-05-26-17_14-01-21.JPG	4	SOE	30	9	48.5
test_-05-26-17_14-01-36.JPG	5	SOE	30	9	48.5
test_-05-26-17_14-01-50.JPG	6	SOE	30	9	48.5
test_-05-26-17_14-06-25.JPG	1	YPD	37	9	48.5
test_-05-26-17_14-06-39.JPG	2	YPD	37	9	48.5
test_-05-26-17_14-06-55.JPG	3	YPD	37	9	48.5
test_-05-26-17_14-07-09.JPG	4	YPD	37	9	48.5
test_-05-26-17_14-07-24.JPG	5	YPD	37	9	48.5
test_-05-26-17_14-07-38.JPG	6	YPD	37	9	48.5
test_-05-26-17_14-07-55.JPG	1	YPEG	37	9	48.5
test_-05-26-17_14-08-11.JPG	2	YPEG	37	9	48.5
test_-05-26-17_14-08-25.JPG	3	YPEG	37	9	48.5
test_-05-26-17_14-08-39.JPG	4	YPEG	37	9	48.5
test_-05-26-17_14-08-53.JPG	5	YPEG	37	9	48.5
test_-05-26-17_14-09-07.JPG	6	YPEG	37	9	48.5
test_-05-26-17_14-09-22.JPG	1	SOE	37	9	48.5
test_-05-26-17_14-09-37.JPG	2	SOE	37	9	48.5
test_-05-26-17_14-09-50.JPG	3	SOE	37	9	48.5
test_-05-26-17_14-10-05.JPG	4	SOE	37	9	48.5
test_-05-26-17_14-10-20.JPG	5	SOE	37	9	48.5
test_-05-26-17_14-10-38.JPG	6	SOE	37	9	48.5
test_-05-26-17_22-01-29.JPG	1	YPD	30	10	56.5
test_-05-26-17_22-01-43.JPG	2	YPD	30	10	56.5
test_-05-26-17_22-01-57.JPG	3	YPD	30	10	56.5
test_-05-26-17_22-02-13.JPG	4	YPD	30	10	56.5
test_-05-26-17_22-02-29.JPG	5	YPD	30	10	56.5
test_-05-26-17_22-02-45.JPG	6	YPD	30	10	56.5
test_-05-26-17_22-02-59.JPG	1	YPEG	30	10	56.5
test_-05-26-17_22-03-14.JPG	2	YPEG	30	10	56.5
test_-05-26-17_22-03-38.JPG	3	YPEG	30	10	56.5
test_-05-26-17_22-03-55.JPG	4	YPEG	30	10	56.5
test_-05-26-17_22-04-09.JPG	5	YPEG	30	10	56.5
test_-05-26-17_22-04-23.JPG	6	YPEG	30	10	56.5
test_-05-26-17_22-04-37.JPG	1	SOE	30	10	56.5
test_-05-26-17_22-04-50.JPG	2	SOE	30	10	56.5
test_-05-26-17_22-05-06.JPG	3	SOE	30	10	56.5
test_-05-26-17_22-05-20.JPG	4	SOE	30	10	56.5
test_-05-26-17_22-05-34.JPG	5	SOE	30	10	56.5
test_-05-26-17_22-05-48.JPG	6	SOE	30	10	56.5
test_-05-26-17_22-11-53.JPG	1	YPD	37	10	56.5
test_-05-26-17_22-12-16.JPG	2	YPD	37	10	56.5
test_-05-26-17_22-12-30.JPG	3	YPD	37	10	56.5
test_-05-26-17_22-12-44.JPG	4	YPD	37	10	56.5
test_-05-26-17_22-12-58.JPG	5	YPD	37	10	56.5
test_-05-26-17_22-13-12.JPG	6	YPD	37	10	56.5
test_-05-26-17_22-13-28.JPG	1	YPEG	37	10	56.5
test_-05-26-17_22-13-43.JPG	2	YPEG	37	10	56.5
test_-05-26-17_22-13-59.JPG	3	YPEG	37	10	56.5
test_-05-26-17_22-14-15.JPG	4	YPEG	37	10	56.5
test_-05-26-17_22-14-29.JPG	5	YPEG	37	10	56.5
test_-05-26-17_22-14-44.JPG	6	YPEG	37	10	56.5
test_-05-26-17_22-14-58.JPG	1	SOE	37	10	56.5
test_-05-26-17_22-15-11.JPG	2	SOE	37	10	56.5
test_-05-26-17_22-15-25.JPG	3	SOE	37	10	56.5
test_-05-26-17_22-15-41.JPG	4	SOE	37	10	56.5
test_-05-26-17_22-15-56.JPG	5	SOE	37	10	56.5
test_-05-26-17_22-16-09.JPG	6	SOE	37	10	56.5
test_-05-27-17_10-08-40.JPG	1	YPD	30	11	68.5
test_-05-27-17_10-08-55.JPG	2	YPD	30	11	68.5
test_-05-27-17_10-09-08.JPG	3	YPD	30	11	68.5
test_-05-27-17_10-09-23.JPG	4	YPD	30	11	68.5
test_-05-27-17_10-09-38.JPG	5	YPD	30	11	68.5
test_-05-27-17_10-09-53.JPG	6	YPD	30	11	68.5
test_-05-27-17_10-10-07.JPG	1	YPEG	30	11	68.5
test_-05-27-17_10-10-21.JPG	2	YPEG	30	11	68.5
test_-05-27-17_10-10-38.JPG	3	YPEG	30	11	68.5
test_-05-27-17_10-10-52.JPG	4	YPEG	30	11	68.5
test_-05-27-17_10-11-08.JPG	5	YPEG	30	11	68.5
test_-05-27-17_10-11-22.JPG	6	YPEG	30	11	68.5
test_-05-27-17_10-11-38.JPG	1	SOE	30	11	68.5
