"Row"	"Column"	"Gene"	"Size"	"Media"	"Time.Point"	"Temp"	"Array"
17	26	"C1C1 rho c1e1 pr52"	853	"YPEG"	16.5	"37"	"1"
17	27	"C1C1 rho c1e1 pr52"	847	"YPEG"	16.5	"37"	"1"
17	28	"C1C1 rho c1e1 pr52"	878	"YPEG"	16.5	"37"	"1"
17	29	"C1C1 rho c1e1 pr52"	867	"YPEG"	16.5	"37"	"1"
17	30	"C1C1 rho c1e1 pr52"	890	"YPEG"	16.5	"37"	"1"
17	31	"C1C1 rho c1e1 pr52"	888	"YPEG"	16.5	"37"	"1"
17	32	"C1C1 rho c1e1 pr52"	917	"YPEG"	16.5	"37"	"1"
17	33	"C1C1 rho c1e1 pr53"	917	"YPEG"	16.5	"37"	"1"
17	34	"C1C1 rho c1e1 pr53"	909	"YPEG"	16.5	"37"	"1"
17	35	"C1C1 rho c1e1 pr53"	300	"YPEG"	16.5	"37"	"1"
17	36	"C1C1 rho c1e1 pr53"	920	"YPEG"	16.5	"37"	"1"
17	37	"C1C1 rho c1e1 pr53"	963	"YPEG"	16.5	"37"	"1"
17	38	"C1C1 rho c1e1 pr53"	934	"YPEG"	16.5	"37"	"1"
17	39	"C1C1 rho c1e1 pr53"	988	"YPEG"	16.5	"37"	"1"
17	40	"C1C1 rho c1e1 pr53"	900	"YPEG"	16.5	"37"	"1"
17	41	"C1C1 rho c1e1 pr54"	927	"YPEG"	16.5	"37"	"1"
17	42	"C1C1 rho c1e1 pr54"	378	"YPEG"	16.5	"37"	"1"
17	43	"C1C1 rho c1e1 pr54"	923	"YPEG"	16.5	"37"	"1"
17	44	"C1C1 rho c1e1 pr54"	970	"YPEG"	16.5	"37"	"1"
17	45	"C1C1 rho c1e1 pr54"	978	"YPEG"	16.5	"37"	"1"
17	46	"C1C1 rho c1e1 pr54"	982	"YPEG"	16.5	"37"	"1"
17	47	"C1C1 rho c1e1 pr54"	874	"YPEG"	16.5	"37"	"1"
17	48	"C1C1 rho c1e1 pr54"	776	"YPEG"	16.5	"37"	"1"
18	1	"C1C1 rho c1e1 pr49"	688	"YPEG"	16.5	"37"	"1"
18	2	"C1C1 rho c1e1 pr49"	726	"YPEG"	16.5	"37"	"1"
18	3	"C1C1 rho c1e1 pr49"	800	"YPEG"	16.5	"37"	"1"
18	4	"C1C1 rho c1e1 pr49"	944	"YPEG"	16.5	"37"	"1"
18	5	"C1C1 rho c1e1 pr49"	808	"YPEG"	16.5	"37"	"1"
18	6	"C1C1 rho c1e1 pr49"	773	"YPEG"	16.5	"37"	"1"
18	7	"C1C1 rho c1e1 pr49"	772	"YPEG"	16.5	"37"	"1"
18	8	"C1C1 rho c1e1 pr49"	846	"YPEG"	16.5	"37"	"1"
18	9	"C1C1 rho c1e1 pr50"	850	"YPEG"	16.5	"37"	"1"
18	10	"C1C1 rho c1e1 pr50"	912	"YPEG"	16.5	"37"	"1"
18	11	"C1C1 rho c1e1 pr50"	893	"YPEG"	16.5	"37"	"1"
18	12	"C1C1 rho c1e1 pr50"	873	"YPEG"	16.5	"37"	"1"
18	13	"C1C1 rho c1e1 pr50"	867	"YPEG"	16.5	"37"	"1"
18	14	"C1C1 rho c1e1 pr50"	870	"YPEG"	16.5	"37"	"1"
18	15	"C1C1 rho c1e1 pr50"	922	"YPEG"	16.5	"37"	"1"
18	16	"C1C1 rho c1e1 pr50"	865	"YPEG"	16.5	"37"	"1"
18	17	"C1C1 rho c1e1 pr51"	872	"YPEG"	16.5	"37"	"1"
18	18	"C1C1 rho c1e1 pr51"	830	"YPEG"	16.5	"37"	"1"
18	19	"C1C1 rho c1e1 pr51"	843	"YPEG"	16.5	"37"	"1"
18	20	"C1C1 rho c1e1 pr51"	892	"YPEG"	16.5	"37"	"1"
18	21	"C1C1 rho c1e1 pr51"	868	"YPEG"	16.5	"37"	"1"
18	22	"C1C1 rho c1e1 pr51"	826	"YPEG"	16.5	"37"	"1"
18	23	"C1C1 rho c1e1 pr51"	869	"YPEG"	16.5	"37"	"1"
18	24	"C1C1 rho c1e1 pr51"	871	"YPEG"	16.5	"37"	"1"
18	25	"C1C1 rho c1e1 pr52"	838	"YPEG"	16.5	"37"	"1"
18	26	"C1C1 rho c1e1 pr52"	864	"YPEG"	16.5	"37"	"1"
18	27	"C1C1 rho c1e1 pr52"	866	"YPEG"	16.5	"37"	"1"
18	28	"C1C1 rho c1e1 pr52"	833	"YPEG"	16.5	"37"	"1"
18	29	"C1C1 rho c1e1 pr52"	845	"YPEG"	16.5	"37"	"1"
18	30	"C1C1 rho c1e1 pr52"	872	"YPEG"	16.5	"37"	"1"
18	31	"C1C1 rho c1e1 pr52"	872	"YPEG"	16.5	"37"	"1"
18	32	"C1C1 rho c1e1 pr52"	886	"YPEG"	16.5	"37"	"1"
18	33	"C1C1 rho c1e1 pr53"	899	"YPEG"	16.5	"37"	"1"
18	34	"C1C1 rho c1e1 pr53"	944	"YPEG"	16.5	"37"	"1"
18	35	"C1C1 rho c1e1 pr53"	959	"YPEG"	16.5	"37"	"1"
18	36	"C1C1 rho c1e1 pr53"	969	"YPEG"	16.5	"37"	"1"
18	37	"C1C1 rho c1e1 pr53"	998	"YPEG"	16.5	"37"	"1"
18	38	"C1C1 rho c1e1 pr53"	955	"YPEG"	16.5	"37"	"1"
18	39	"C1C1 rho c1e1 pr53"	945	"YPEG"	16.5	"37"	"1"
18	40	"C1C1 rho c1e1 pr53"	978	"YPEG"	16.5	"37"	"1"
18	41	"C1C1 rho c1e1 pr54"	913	"YPEG"	16.5	"37"	"1"
18	42	"C1C1 rho c1e1 pr54"	321	"YPEG"	16.5	"37"	"1"
18	43	"C1C1 rho c1e1 pr54"	923	"YPEG"	16.5	"37"	"1"
18	44	"C1C1 rho c1e1 pr54"	974	"YPEG"	16.5	"37"	"1"
18	45	"C1C1 rho c1e1 pr54"	1040	"YPEG"	16.5	"37"	"1"
18	46	"C1C1 rho c1e1 pr54"	1006	"YPEG"	16.5	"37"	"1"
18	47	"C1C1 rho c1e1 pr54"	918	"YPEG"	16.5	"37"	"1"
18	48	"C1C1 rho c1e1 pr54"	797	"YPEG"	16.5	"37"	"1"
19	1	"C1C1 rho c1e1 pr49"	698	"YPEG"	16.5	"37"	"1"
19	2	"C1C1 rho c1e1 pr49"	760	"YPEG"	16.5	"37"	"1"
19	3	"C1C1 rho c1e1 pr49"	838	"YPEG"	16.5	"37"	"1"
19	4	"C1C1 rho c1e1 pr49"	780	"YPEG"	16.5	"37"	"1"
19	5	"C1C1 rho c1e1 pr49"	861	"YPEG"	16.5	"37"	"1"
19	6	"C1C1 rho c1e1 pr49"	871	"YPEG"	16.5	"37"	"1"
19	7	"C1C1 rho c1e1 pr49"	834	"YPEG"	16.5	"37"	"1"
19	8	"C1C1 rho c1e1 pr49"	794	"YPEG"	16.5	"37"	"1"
19	9	"C1C1 rho c1e1 pr50"	811	"YPEG"	16.5	"37"	"1"
19	10	"C1C1 rho c1e1 pr50"	833	"YPEG"	16.5	"37"	"1"
19	11	"C1C1 rho c1e1 pr50"	909	"YPEG"	16.5	"37"	"1"
19	12	"C1C1 rho c1e1 pr50"	858	"YPEG"	16.5	"37"	"1"
19	13	"C1C1 rho c1e1 pr50"	832	"YPEG"	16.5	"37"	"1"
19	14	"C1C1 rho c1e1 pr50"	864	"YPEG"	16.5	"37"	"1"
19	15	"C1C1 rho c1e1 pr50"	873	"YPEG"	16.5	"37"	"1"
19	16	"C1C1 rho c1e1 pr50"	840	"YPEG"	16.5	"37"	"1"
19	17	"C1C1 rho c1e1 pr51"	867	"YPEG"	16.5	"37"	"1"
19	18	"C1C1 rho c1e1 pr51"	875	"YPEG"	16.5	"37"	"1"
19	19	"C1C1 rho c1e1 pr51"	801	"YPEG"	16.5	"37"	"1"
19	20	"C1C1 rho c1e1 pr51"	811	"YPEG"	16.5	"37"	"1"
19	21	"C1C1 rho c1e1 pr51"	851	"YPEG"	16.5	"37"	"1"
19	22	"C1C1 rho c1e1 pr51"	836	"YPEG"	16.5	"37"	"1"
19	23	"C1C1 rho c1e1 pr51"	864	"YPEG"	16.5	"37"	"1"
19	24	"C1C1 rho c1e1 pr51"	892	"YPEG"	16.5	"37"	"1"
19	25	"C1C1 rho c1e1 pr52"	871	"YPEG"	16.5	"37"	"1"
19	26	"C1C1 rho c1e1 pr52"	874	"YPEG"	16.5	"37"	"1"
19	27	"C1C1 rho c1e1 pr52"	849	"YPEG"	16.5	"37"	"1"
19	28	"C1C1 rho c1e1 pr52"	816	"YPEG"	16.5	"37"	"1"
19	29	"C1C1 rho c1e1 pr52"	877	"YPEG"	16.5	"37"	"1"
19	30	"C1C1 rho c1e1 pr52"	891	"YPEG"	16.5	"37"	"1"
19	31	"C1C1 rho c1e1 pr52"	933	"YPEG"	16.5	"37"	"1"
19	32	"C1C1 rho c1e1 pr52"	880	"YPEG"	16.5	"37"	"1"
19	33	"C1C1 rho c1e1 pr53"	920	"YPEG"	16.5	"37"	"1"
19	34	"C1C1 rho c1e1 pr53"	329	"YPEG"	16.5	"37"	"1"
19	35	"C1C1 rho c1e1 pr53"	896	"YPEG"	16.5	"37"	"1"
19	36	"C1C1 rho c1e1 pr53"	928	"YPEG"	16.5	"37"	"1"
19	37	"C1C1 rho c1e1 pr53"	986	"YPEG"	16.5	"37"	"1"
19	38	"C1C1 rho c1e1 pr53"	924	"YPEG"	16.5	"37"	"1"
19	39	"C1C1 rho c1e1 pr53"	951	"YPEG"	16.5	"37"	"1"
19	40	"C1C1 rho c1e1 pr53"	950	"YPEG"	16.5	"37"	"1"
19	41	"C1C1 rho c1e1 pr54"	984	"YPEG"	16.5	"37"	"1"
19	42	"C1C1 rho c1e1 pr54"	339	"YPEG"	16.5	"37"	"1"
19	43	"C1C1 rho c1e1 pr54"	933	"YPEG"	16.5	"37"	"1"
19	44	"C1C1 rho c1e1 pr54"	963	"YPEG"	16.5	"37"	"1"
19	45	"C1C1 rho c1e1 pr54"	927	"YPEG"	16.5	"37"	"1"
19	46	"C1C1 rho c1e1 pr54"	968	"YPEG"	16.5	"37"	"1"
19	47	"C1C1 rho c1e1 pr54"	852	"YPEG"	16.5	"37"	"1"
19	48	"C1C1 rho c1e1 pr54"	739	"YPEG"	16.5	"37"	"1"
20	1	"C1C1 rho c1e1 pr49"	716	"YPEG"	16.5	"37"	"1"
20	2	"C1C1 rho c1e1 pr49"	761	"YPEG"	16.5	"37"	"1"
20	3	"C1C1 rho c1e1 pr49"	838	"YPEG"	16.5	"37"	"1"
20	4	"C1C1 rho c1e1 pr49"	890	"YPEG"	16.5	"37"	"1"
20	5	"C1C1 rho c1e1 pr49"	790	"YPEG"	16.5	"37"	"1"
20	6	"C1C1 rho c1e1 pr49"	771	"YPEG"	16.5	"37"	"1"
20	7	"C1C1 rho c1e1 pr49"	772	"YPEG"	16.5	"37"	"1"
20	8	"C1C1 rho c1e1 pr49"	852	"YPEG"	16.5	"37"	"1"
20	9	"C1C1 rho c1e1 pr50"	884	"YPEG"	16.5	"37"	"1"
20	10	"C1C1 rho c1e1 pr50"	865	"YPEG"	16.5	"37"	"1"
20	11	"C1C1 rho c1e1 pr50"	864	"YPEG"	16.5	"37"	"1"
20	12	"C1C1 rho c1e1 pr50"	892	"YPEG"	16.5	"37"	"1"
20	13	"C1C1 rho c1e1 pr50"	919	"YPEG"	16.5	"37"	"1"
20	14	"C1C1 rho c1e1 pr50"	918	"YPEG"	16.5	"37"	"1"
20	15	"C1C1 rho c1e1 pr50"	879	"YPEG"	16.5	"37"	"1"
20	16	"C1C1 rho c1e1 pr50"	882	"YPEG"	16.5	"37"	"1"
20	17	"C1C1 rho c1e1 pr51"	867	"YPEG"	16.5	"37"	"1"
20	18	"C1C1 rho c1e1 pr51"	866	"YPEG"	16.5	"37"	"1"
20	19	"C1C1 rho c1e1 pr51"	887	"YPEG"	16.5	"37"	"1"
20	20	"C1C1 rho c1e1 pr51"	920	"YPEG"	16.5	"37"	"1"
20	21	"C1C1 rho c1e1 pr51"	897	"YPEG"	16.5	"37"	"1"
20	22	"C1C1 rho c1e1 pr51"	878	"YPEG"	16.5	"37"	"1"
20	23	"C1C1 rho c1e1 pr51"	899	"YPEG"	16.5	"37"	"1"
20	24	"C1C1 rho c1e1 pr51"	927	"YPEG"	16.5	"37"	"1"
20	25	"C1C1 rho c1e1 pr52"	877	"YPEG"	16.5	"37"	"1"
20	26	"C1C1 rho c1e1 pr52"	857	"YPEG"	16.5	"37"	"1"
20	27	"C1C1 rho c1e1 pr52"	850	"YPEG"	16.5	"37"	"1"
20	28	"C1C1 rho c1e1 pr52"	866	"YPEG"	16.5	"37"	"1"
20	29	"C1C1 rho c1e1 pr52"	777	"YPEG"	16.5	"37"	"1"
20	30	"C1C1 rho c1e1 pr52"	931	"YPEG"	16.5	"37"	"1"
20	31	"C1C1 rho c1e1 pr52"	881	"YPEG"	16.5	"37"	"1"
20	32	"C1C1 rho c1e1 pr52"	923	"YPEG"	16.5	"37"	"1"
20	33	"C1C1 rho c1e1 pr53"	895	"YPEG"	16.5	"37"	"1"
20	34	"C1C1 rho c1e1 pr53"	954	"YPEG"	16.5	"37"	"1"
20	35	"C1C1 rho c1e1 pr53"	908	"YPEG"	16.5	"37"	"1"
20	36	"C1C1 rho c1e1 pr53"	888	"YPEG"	16.5	"37"	"1"
20	37	"C1C1 rho c1e1 pr53"	955	"YPEG"	16.5	"37"	"1"
20	38	"C1C1 rho c1e1 pr53"	933	"YPEG"	16.5	"37"	"1"
20	39	"C1C1 rho c1e1 pr53"	940	"YPEG"	16.5	"37"	"1"
20	40	"C1C1 rho c1e1 pr53"	942	"YPEG"	16.5	"37"	"1"
20	41	"C1C1 rho c1e1 pr54"	936	"YPEG"	16.5	"37"	"1"
20	42	"C1C1 rho c1e1 pr54"	955	"YPEG"	16.5	"37"	"1"
20	43	"C1C1 rho c1e1 pr54"	942	"YPEG"	16.5	"37"	"1"
20	44	"C1C1 rho c1e1 pr54"	973	"YPEG"	16.5	"37"	"1"
20	45	"C1C1 rho c1e1 pr54"	965	"YPEG"	16.5	"37"	"1"
20	46	"C1C1 rho c1e1 pr54"	935	"YPEG"	16.5	"37"	"1"
20	47	"C1C1 rho c1e1 pr54"	885	"YPEG"	16.5	"37"	"1"
20	48	"C1C1 rho c1e1 pr54"	767	"YPEG"	16.5	"37"	"1"
21	1	"C1C1 rho c1e1 pr61"	692	"YPEG"	16.5	"37"	"1"
21	2	"C1C1 rho c1e1 pr61"	850	"YPEG"	16.5	"37"	"1"
21	3	"C1C1 rho c1e1 pr61"	900	"YPEG"	16.5	"37"	"1"
21	4	"C1C1 rho c1e1 pr61"	860	"YPEG"	16.5	"37"	"1"
21	5	"C1C1 rho c1e1 pr61"	777	"YPEG"	16.5	"37"	"1"
21	6	"C1C1 rho c1e1 pr61"	942	"YPEG"	16.5	"37"	"1"
21	7	"C1C1 rho c1e1 pr61"	887	"YPEG"	16.5	"37"	"1"
21	8	"C1C1 rho c1e1 pr61"	819	"YPEG"	16.5	"37"	"1"
21	9	"C1C1 rho c1e1 pr62"	833	"YPEG"	16.5	"37"	"1"
21	10	"C1C1 rho c1e1 pr62"	854	"YPEG"	16.5	"37"	"1"
21	11	"C1C1 rho c1e1 pr62"	897	"YPEG"	16.5	"37"	"1"
21	12	"C1C1 rho c1e1 pr62"	912	"YPEG"	16.5	"37"	"1"
21	13	"C1C1 rho c1e1 pr62"	882	"YPEG"	16.5	"37"	"1"
21	14	"C1C1 rho c1e1 pr62"	847	"YPEG"	16.5	"37"	"1"
21	15	"C1C1 rho c1e1 pr62"	885	"YPEG"	16.5	"37"	"1"
21	16	"C1C1 rho c1e1 pr62"	870	"YPEG"	16.5	"37"	"1"
21	17	"C1C1 rho c1e1 pr63"	847	"YPEG"	16.5	"37"	"1"
21	18	"C1C1 rho c1e1 pr63"	896	"YPEG"	16.5	"37"	"1"
21	19	"C1C1 rho c1e1 pr63"	875	"YPEG"	16.5	"37"	"1"
21	20	"C1C1 rho c1e1 pr63"	898	"YPEG"	16.5	"37"	"1"
21	21	"C1C1 rho c1e1 pr63"	868	"YPEG"	16.5	"37"	"1"
21	22	"C1C1 rho c1e1 pr63"	943	"YPEG"	16.5	"37"	"1"
21	23	"C1C1 rho c1e1 pr63"	871	"YPEG"	16.5	"37"	"1"
21	24	"C1C1 rho c1e1 pr63"	882	"YPEG"	16.5	"37"	"1"
21	25	"C1C1 rho c1e1 pr64"	903	"YPEG"	16.5	"37"	"1"
21	26	"C1C1 rho c1e1 pr64"	871	"YPEG"	16.5	"37"	"1"
21	27	"C1C1 rho c1e1 pr64"	871	"YPEG"	16.5	"37"	"1"
21	28	"C1C1 rho c1e1 pr64"	902	"YPEG"	16.5	"37"	"1"
21	29	"C1C1 rho c1e1 pr64"	928	"YPEG"	16.5	"37"	"1"
21	30	"C1C1 rho c1e1 pr64"	919	"YPEG"	16.5	"37"	"1"
21	31	"C1C1 rho c1e1 pr64"	871	"YPEG"	16.5	"37"	"1"
21	32	"C1C1 rho c1e1 pr64"	885	"YPEG"	16.5	"37"	"1"
21	33	"C1C1 rho c1e1 pr65"	901	"YPEG"	16.5	"37"	"1"
21	34	"C1C1 rho c1e1 pr65"	866	"YPEG"	16.5	"37"	"1"
21	35	"C1C1 rho c1e1 pr65"	848	"YPEG"	16.5	"37"	"1"
21	36	"C1C1 rho c1e1 pr65"	839	"YPEG"	16.5	"37"	"1"
21	37	"C1C1 rho c1e1 pr65"	831	"YPEG"	16.5	"37"	"1"
21	38	"C1C1 rho c1e1 pr65"	902	"YPEG"	16.5	"37"	"1"
21	39	"C1C1 rho c1e1 pr65"	918	"YPEG"	16.5	"37"	"1"
21	40	"C1C1 rho c1e1 pr65"	925	"YPEG"	16.5	"37"	"1"
21	41	"C1C1 rho c1e1 pr66"	913	"YPEG"	16.5	"37"	"1"
21	42	"C1C1 rho c1e1 pr66"	900	"YPEG"	16.5	"37"	"1"
21	43	"C1C1 rho c1e1 pr66"	905	"YPEG"	16.5	"37"	"1"
21	44	"C1C1 rho c1e1 pr66"	907	"YPEG"	16.5	"37"	"1"
21	45	"C1C1 rho c1e1 pr66"	944	"YPEG"	16.5	"37"	"1"
21	46	"C1C1 rho c1e1 pr66"	877	"YPEG"	16.5	"37"	"1"
21	47	"C1C1 rho c1e1 pr66"	811	"YPEG"	16.5	"37"	"1"
21	48	"C1C1 rho c1e1 pr66"	815	"YPEG"	16.5	"37"	"1"
22	1	"C1C1 rho c1e1 pr61"	808	"YPEG"	16.5	"37"	"1"
22	2	"C1C1 rho c1e1 pr61"	770	"YPEG"	16.5	"37"	"1"
22	3	"C1C1 rho c1e1 pr61"	812	"YPEG"	16.5	"37"	"1"
22	4	"C1C1 rho c1e1 pr61"	891	"YPEG"	16.5	"37"	"1"
22	5	"C1C1 rho c1e1 pr61"	890	"YPEG"	16.5	"37"	"1"
22	6	"C1C1 rho c1e1 pr61"	864	"YPEG"	16.5	"37"	"1"
22	7	"C1C1 rho c1e1 pr61"	933	"YPEG"	16.5	"37"	"1"
22	8	"C1C1 rho c1e1 pr61"	947	"YPEG"	16.5	"37"	"1"
22	9	"C1C1 rho c1e1 pr62"	914	"YPEG"	16.5	"37"	"1"
22	10	"C1C1 rho c1e1 pr62"	878	"YPEG"	16.5	"37"	"1"
22	11	"C1C1 rho c1e1 pr62"	857	"YPEG"	16.5	"37"	"1"
22	12	"C1C1 rho c1e1 pr62"	882	"YPEG"	16.5	"37"	"1"
22	13	"C1C1 rho c1e1 pr62"	836	"YPEG"	16.5	"37"	"1"
22	14	"C1C1 rho c1e1 pr62"	907	"YPEG"	16.5	"37"	"1"
22	15	"C1C1 rho c1e1 pr62"	851	"YPEG"	16.5	"37"	"1"
22	16	"C1C1 rho c1e1 pr62"	875	"YPEG"	16.5	"37"	"1"
22	17	"C1C1 rho c1e1 pr63"	827	"YPEG"	16.5	"37"	"1"
22	18	"C1C1 rho c1e1 pr63"	862	"YPEG"	16.5	"37"	"1"
22	19	"C1C1 rho c1e1 pr63"	861	"YPEG"	16.5	"37"	"1"
22	20	"C1C1 rho c1e1 pr63"	869	"YPEG"	16.5	"37"	"1"
22	21	"C1C1 rho c1e1 pr63"	831	"YPEG"	16.5	"37"	"1"
22	22	"C1C1 rho c1e1 pr63"	843	"YPEG"	16.5	"37"	"1"
22	23	"C1C1 rho c1e1 pr63"	863	"YPEG"	16.5	"37"	"1"
22	24	"C1C1 rho c1e1 pr63"	876	"YPEG"	16.5	"37"	"1"
22	25	"C1C1 rho c1e1 pr64"	853	"YPEG"	16.5	"37"	"1"
22	26	"C1C1 rho c1e1 pr64"	905	"YPEG"	16.5	"37"	"1"
22	27	"C1C1 rho c1e1 pr64"	894	"YPEG"	16.5	"37"	"1"
22	28	"C1C1 rho c1e1 pr64"	915	"YPEG"	16.5	"37"	"1"
22	29	"C1C1 rho c1e1 pr64"	907	"YPEG"	16.5	"37"	"1"
22	30	"C1C1 rho c1e1 pr64"	905	"YPEG"	16.5	"37"	"1"
22	31	"C1C1 rho c1e1 pr64"	859	"YPEG"	16.5	"37"	"1"
22	32	"C1C1 rho c1e1 pr64"	930	"YPEG"	16.5	"37"	"1"
22	33	"C1C1 rho c1e1 pr65"	857	"YPEG"	16.5	"37"	"1"
22	34	"C1C1 rho c1e1 pr65"	880	"YPEG"	16.5	"37"	"1"
22	35	"C1C1 rho c1e1 pr65"	930	"YPEG"	16.5	"37"	"1"
22	36	"C1C1 rho c1e1 pr65"	875	"YPEG"	16.5	"37"	"1"
22	37	"C1C1 rho c1e1 pr65"	840	"YPEG"	16.5	"37"	"1"
22	38	"C1C1 rho c1e1 pr65"	880	"YPEG"	16.5	"37"	"1"
22	39	"C1C1 rho c1e1 pr65"	903	"YPEG"	16.5	"37"	"1"
22	40	"C1C1 rho c1e1 pr65"	952	"YPEG"	16.5	"37"	"1"
22	41	"C1C1 rho c1e1 pr66"	975	"YPEG"	16.5	"37"	"1"
22	42	"C1C1 rho c1e1 pr66"	905	"YPEG"	16.5	"37"	"1"
22	43	"C1C1 rho c1e1 pr66"	964	"YPEG"	16.5	"37"	"1"
22	44	"C1C1 rho c1e1 pr66"	922	"YPEG"	16.5	"37"	"1"
22	45	"C1C1 rho c1e1 pr66"	879	"YPEG"	16.5	"37"	"1"
22	46	"C1C1 rho c1e1 pr66"	875	"YPEG"	16.5	"37"	"1"
22	47	"C1C1 rho c1e1 pr66"	822	"YPEG"	16.5	"37"	"1"
22	48	"C1C1 rho c1e1 pr66"	825	"YPEG"	16.5	"37"	"1"
23	1	"C1C1 rho c1e1 pr61"	695	"YPEG"	16.5	"37"	"1"
23	2	"C1C1 rho c1e1 pr61"	888	"YPEG"	16.5	"37"	"1"
23	3	"C1C1 rho c1e1 pr61"	747	"YPEG"	16.5	"37"	"1"
23	4	"C1C1 rho c1e1 pr61"	730	"YPEG"	16.5	"37"	"1"
23	5	"C1C1 rho c1e1 pr61"	696	"YPEG"	16.5	"37"	"1"
23	6	"C1C1 rho c1e1 pr61"	930	"YPEG"	16.5	"37"	"1"
23	7	"C1C1 rho c1e1 pr61"	876	"YPEG"	16.5	"37"	"1"
23	8	"C1C1 rho c1e1 pr61"	854	"YPEG"	16.5	"37"	"1"
23	9	"C1C1 rho c1e1 pr62"	901	"YPEG"	16.5	"37"	"1"
23	10	"C1C1 rho c1e1 pr62"	874	"YPEG"	16.5	"37"	"1"
23	11	"C1C1 rho c1e1 pr62"	878	"YPEG"	16.5	"37"	"1"
23	12	"C1C1 rho c1e1 pr62"	851	"YPEG"	16.5	"37"	"1"
23	13	"C1C1 rho c1e1 pr62"	820	"YPEG"	16.5	"37"	"1"
23	14	"C1C1 rho c1e1 pr62"	888	"YPEG"	16.5	"37"	"1"
23	15	"C1C1 rho c1e1 pr62"	928	"YPEG"	16.5	"37"	"1"
23	16	"C1C1 rho c1e1 pr62"	899	"YPEG"	16.5	"37"	"1"
23	17	"C1C1 rho c1e1 pr63"	851	"YPEG"	16.5	"37"	"1"
23	18	"C1C1 rho c1e1 pr63"	899	"YPEG"	16.5	"37"	"1"
23	19	"C1C1 rho c1e1 pr63"	855	"YPEG"	16.5	"37"	"1"
23	20	"C1C1 rho c1e1 pr63"	922	"YPEG"	16.5	"37"	"1"
23	21	"C1C1 rho c1e1 pr63"	885	"YPEG"	16.5	"37"	"1"
23	22	"C1C1 rho c1e1 pr63"	893	"YPEG"	16.5	"37"	"1"
23	23	"C1C1 rho c1e1 pr63"	880	"YPEG"	16.5	"37"	"1"
23	24	"C1C1 rho c1e1 pr63"	850	"YPEG"	16.5	"37"	"1"
23	25	"C1C1 rho c1e1 pr64"	904	"YPEG"	16.5	"37"	"1"
23	26	"C1C1 rho c1e1 pr64"	924	"YPEG"	16.5	"37"	"1"
23	27	"C1C1 rho c1e1 pr64"	955	"YPEG"	16.5	"37"	"1"
23	28	"C1C1 rho c1e1 pr64"	915	"YPEG"	16.5	"37"	"1"
23	29	"C1C1 rho c1e1 pr64"	947	"YPEG"	16.5	"37"	"1"
23	30	"C1C1 rho c1e1 pr64"	959	"YPEG"	16.5	"37"	"1"
23	31	"C1C1 rho c1e1 pr64"	907	"YPEG"	16.5	"37"	"1"
23	32	"C1C1 rho c1e1 pr64"	946	"YPEG"	16.5	"37"	"1"
23	33	"C1C1 rho c1e1 pr65"	897	"YPEG"	16.5	"37"	"1"
23	34	"C1C1 rho c1e1 pr65"	899	"YPEG"	16.5	"37"	"1"
23	35	"C1C1 rho c1e1 pr65"	891	"YPEG"	16.5	"37"	"1"
23	36	"C1C1 rho c1e1 pr65"	910	"YPEG"	16.5	"37"	"1"
23	37	"C1C1 rho c1e1 pr65"	915	"YPEG"	16.5	"37"	"1"
23	38	"C1C1 rho c1e1 pr65"	958	"YPEG"	16.5	"37"	"1"
23	39	"C1C1 rho c1e1 pr65"	907	"YPEG"	16.5	"37"	"1"
23	40	"C1C1 rho c1e1 pr65"	907	"YPEG"	16.5	"37"	"1"
23	41	"C1C1 rho c1e1 pr66"	924	"YPEG"	16.5	"37"	"1"
23	42	"C1C1 rho c1e1 pr66"	931	"YPEG"	16.5	"37"	"1"
23	43	"C1C1 rho c1e1 pr66"	859	"YPEG"	16.5	"37"	"1"
23	44	"C1C1 rho c1e1 pr66"	883	"YPEG"	16.5	"37"	"1"
23	45	"C1C1 rho c1e1 pr66"	926	"YPEG"	16.5	"37"	"1"
23	46	"C1C1 rho c1e1 pr66"	855	"YPEG"	16.5	"37"	"1"
23	47	"C1C1 rho c1e1 pr66"	811	"YPEG"	16.5	"37"	"1"
23	48	"C1C1 rho c1e1 pr66"	742	"YPEG"	16.5	"37"	"1"
24	1	"C1C1 rho c1e1 pr61"	729	"YPEG"	16.5	"37"	"1"
24	2	"C1C1 rho c1e1 pr61"	800	"YPEG"	16.5	"37"	"1"
24	3	"C1C1 rho c1e1 pr61"	795	"YPEG"	16.5	"37"	"1"
24	4	"C1C1 rho c1e1 pr61"	830	"YPEG"	16.5	"37"	"1"
24	5	"C1C1 rho c1e1 pr61"	935	"YPEG"	16.5	"37"	"1"
24	6	"C1C1 rho c1e1 pr61"	747	"YPEG"	16.5	"37"	"1"
24	7	"C1C1 rho c1e1 pr61"	868	"YPEG"	16.5	"37"	"1"
24	8	"C1C1 rho c1e1 pr61"	899	"YPEG"	16.5	"37"	"1"
